Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01E+12,459750,451420,-1.090934,53.95543,12,3,1,1,39938,3,0.024305556,189,E06000014,3,1036,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01013415
2.01E+12,455710,453440,-1.152126,53.974033,12,3,4,2,39999,5,0.033333333,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,457470,451410,-1.125678,53.955598,12,3,2,1,40030,6,0.019444444,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013336
2.01E+12,460470,452930,-1.079665,53.968916,12,3,2,1,40030,6,0.034722222,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013343
2.01E+12,462630,458610,-1.045575,54.019703,12,3,1,1,40030,6,0.006944444,189,E06000014,6,0,6,60,3,4,6,0,0,0,1,2,2,0,0,2,1,E01013436
2.01E+12,457880,449490,-1.119794,53.938297,12,3,2,2,40091,1,0,189,E06000014,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01013353
2.01E+12,467590,444700,-0.972961,53.894077,12,3,4,2,40091,1,0.013888889,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013450
2.01E+12,462180,454900,-1.053199,53.986417,12,3,2,1,40091,1,0.028472222,189,E06000014,6,0,6,30,8,4,-1,-1,0,0,1,1,1,0,0,1,1,E01013411
2.02E+12,462690,459031,-1.0446,54.023496,12,3,2,1,43322,2,0.333333333,189,E06000014,6,0,6,30,0,-1,6,0,0,0,1,1,1,4,0,2,1,E01013436
2.01E+12,459640,451330,-1.092628,53.954633,12,3,1,1,13/05/2009,4,0.034722222,189,E06000014,3,1036,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013416
2.01E+12,460030,451640,-1.086625,53.957374,12,3,1,1,13/05/2009,4,0.034722222,189,E06000014,4,1227,6,30,3,2,6,0,0,4,4,1,1,0,0,1,1,E01013415
2.01E+12,458950,451260,-1.103155,53.954083,12,3,1,1,14/05/2009,5,0.013888889,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013397
2.01E+12,456830,451010,-1.135504,53.952073,12,3,2,1,14/05/2009,5,0.03125,189,E06000014,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013442
2.01E+12,459150,450650,-1.100226,53.948579,12,3,1,1,15/05/2009,6,0,189,E06000014,3,1036,6,30,7,4,6,0,0,0,1,2,2,0,0,1,1,E01013358
2.01E+12,459170,447590,-1.100513,53.921077,12,3,1,1,15/05/2009,6,0.005555556,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013340
2.01E+12,456650,450450,-1.13835,53.94706,12,3,2,1,16/05/2009,7,0.034722222,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013446
2.01E+12,462410,458160,-1.049025,54.015686,12,3,1,2,17/05/2009,1,0.03125,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,5,2,0,0,2,1,E01013436
2.01E+12,459640,450290,-1.092831,53.945287,12,3,1,1,18/05/2009,2,0.020833333,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013412
2.01E+12,460460,451320,-1.080136,53.954449,12,3,2,1,17/05/2009,1,0.03125,189,E06000014,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013364
2.01E+12,457880,454870,-1.118775,53.986646,12,3,2,1,20/05/2009,4,0.006944444,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013432
2.01E+12,458160,448480,-1.115721,53.929189,12,3,1,1,21/05/2009,5,0.021527778,189,E06000014,3,1036,6,30,6,2,6,0,2,4,1,1,1,0,0,1,1,E01013355
2.01E+12,460600,453250,-1.07762,53.971777,12,3,2,1,22/05/2009,6,0.038194444,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013348
2.01E+12,459220,451230,-1.099047,53.953783,12,3,2,1,22/05/2009,6,0.03125,189,E06000014,3,59,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013417
2.01E+12,456650,451180,-1.138215,53.953621,12,3,1,1,26/05/2009,3,0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013442
2.01E+12,463880,455320,-1.027189,53.989985,12,3,2,1,24/05/2009,1,0,189,E06000014,3,1237,1,60,1,4,3,1237,0,0,1,1,1,0,0,2,2,E01013409
2.01E+12,459650,455050,-1.091749,53.988063,12,3,2,1,29/05/2009,6,0.020833333,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013431
2.01E+12,455610,453460,-1.153646,53.974224,12,3,2,1,29/05/2009,6,0.010416667,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.01E+12,462330,451290,-1.051649,53.953957,12,3,2,1,30/05/2009,7,0.002777778,189,E06000014,3,1079,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013401
2.01E+12,464860,456750,-1.01194,54.002713,12,3,2,1,31/05/2009,1,0.03125,189,E06000014,3,64,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,460760,451100,-1.075608,53.952436,12,3,2,1,39819,2,0.013888889,189,E06000014,6,0,2,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01013363
2.01E+12,459710,451450,-1.091538,53.955704,12,3,1,1,39878,4,0.001388889,189,E06000014,6,0,6,30,6,2,6,0,0,5,1,1,1,6,0,1,1,E01013415
2.02E+12,458044,452256,-1.116796,53.963155,12,3,2,1,43260,5,0.674305556,189,E06000014,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01013392
2.01E+12,463170,458520,-1.037353,54.018829,12,3,2,1,39878,4,0.004166667,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013436
2.01E+12,460860,453420,-1.073623,53.973274,12,3,2,1,39939,6,0.040277778,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013348
2.01E+12,461520,447750,-1.064703,53.922241,12,3,4,6,39970,7,0.027777778,189,E06000014,3,19,3,60,3,3,3,64,0,0,1,1,1,0,0,2,1,E01013450
2.01E+12,464280,454590,-1.021243,53.983375,12,3,1,1,40031,2,0.038194444,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,459560,447690,-1.094556,53.921931,12,3,1,1,40062,3,0.027777778,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,2,1,E01013341
2.01E+12,457600,454920,-1.123035,53.987127,12,3,2,1,40123,5,0.034722222,189,E06000014,3,1237,1,60,1,4,3,19,0,0,1,1,2,0,0,2,1,E01013432
2.02E+12,460189,452411,-1.084076,53.964304,12,3,2,1,43259,2,0.496527778,189,E06000014,6,0,6,30,9,4,-1,-1,0,0,1,1,1,0,0,1,2,E01013366
2.01E+12,459690,451730,-1.091788,53.958222,12,3,2,1,13/06/2009,7,0.013194444,189,E06000014,6,0,6,30,8,4,-1,-1,0,0,1,1,1,0,0,1,1,E01013415
2.01E+12,462030,453280,-1.055816,53.971877,12,3,2,1,15/06/2009,2,0.013888889,189,E06000014,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013387
2.01E+12,465040,451700,-1.010271,53.957309,12,3,2,1,15/06/2009,2,0,189,E06000014,3,166,1,60,1,4,3,1079,0,0,1,1,1,0,0,2,2,E01013351
2.01E+12,461860,451580,-1.058752,53.95662,12,3,2,1,15/06/2009,2,0.020833333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013399
2.01E+12,458840,451320,-1.10482,53.954635,12,3,2,1,16/06/2009,3,0,189,E06000014,3,59,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013391
2.01E+12,460820,457560,-1.073407,54.010483,12,3,2,1,16/06/2009,3,0.020833333,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013374
2.01E+12,459010,453230,-1.10186,53.97178,12,3,2,1,17/06/2009,4,0.020833333,189,E06000014,3,19,6,30,7,4,6,0,0,0,1,1,1,0,0,1,1,E01013346
2.02E+12,455555,453476,-1.154506,53.974391,12,3,4,1,24/08/2018,6,0.634722222,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013426
2.01E+12,459600,451300,-1.093243,53.954368,12,3,3,1,19/06/2009,6,0.038194444,189,E06000014,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01013416
2.01E+12,460880,450450,-1.07391,53.946581,12,3,1,1,20/06/2009,7,0.038194444,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,9,2,4,0,1,2,E01013362
2.01E+12,461270,451480,-1.067762,53.955791,12,3,2,1,22/06/2009,2,0.020833333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013367
2.01E+12,462250,451990,-1.052725,53.960258,12,3,2,1,22/06/2009,2,0.03125,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013384
2.01E+12,464100,454650,-1.023975,53.983936,12,3,2,1,24/06/2009,4,0.006944444,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013437
2.01E+12,459820,451550,-1.089842,53.95659,12,3,3,1,21/06/2009,1,0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013415
2.01E+12,459630,451550,-1.092738,53.956612,12,3,2,1,26/06/2009,6,0.027777778,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013416
2.01E+12,460070,452050,-1.085935,53.961054,12,3,1,1,26/06/2009,6,0.03125,189,E06000014,3,1036,6,30,0,-1,-1,0,0,8,1,1,1,0,0,1,1,E01013366
2.01E+12,461320,456760,-1.065939,54.003235,12,3,2,3,26/06/2009,6,0.003472222,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013407
2.01E+12,458020,445910,-1.11834,53.906108,12,3,1,1,26/06/2009,6,0.026388889,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013425
2.01E+12,459070,452890,-1.101012,53.968718,12,3,2,1,27/06/2009,7,0.038194444,189,E06000014,3,1176,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013346
2.01E+12,459760,451480,-1.09077,53.955968,12,3,1,1,27/06/2009,7,0.020833333,189,E06000014,6,7110,6,30,0,-1,-1,0,0,0,6,1,1,0,0,1,2,E01013415
2.01E+12,462800,452720,-1.044194,53.966752,12,3,2,1,29/06/2009,2,0.010416667,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013389
2.01E+12,459760,453760,-1.090324,53.976457,12,3,2,1,30/06/2009,3,0.024305556,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013347
2.01E+12,460680,451870,-1.076674,53.959366,12,3,1,1,39851,5,0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013367
2.01E+12,461360,454710,-1.065741,53.984808,12,3,1,1,39851,5,0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013405
2.01E+12,464440,454020,-1.018924,53.978233,12,3,2,1,39879,6,0.038194444,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013388
2.01E+12,458120,454210,-1.115241,53.980688,12,3,2,1,39910,7,0.010416667,189,E06000014,3,19,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013433
2.02E+12,461940,454902,-1.056885,53.986482,12,3,2,1,22/08/2018,4,0.293055556,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013411
2.01E+12,459650,450570,-1.092624,53.947802,12,3,1,1,39851,5,0.020833333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,5,1,1,0,0,1,1,E01013412
2.01E+12,458690,452430,-1.106892,53.964627,12,3,2,1,40001,3,0.017361111,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013390
2.01E+12,459220,450760,-1.099138,53.949559,12,3,2,1,39971,2,0.020833333,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013417
2.01E+12,460100,452240,-1.08544,53.962758,12,3,2,2,40001,3,0.006944444,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,462080,456900,-1.054317,54.004402,12,3,2,1,40093,6,0,189,E06000014,3,1237,6,60,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013409
2.01E+12,456260,449040,-1.144551,53.934431,12,3,2,1,40093,6,0.036805556,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,458480,452480,-1.110083,53.9651,12,3,2,1,39879,6,0.013888889,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013390
2.01E+12,459340,451070,-1.09725,53.952331,12,3,2,1,40124,7,0.018055556,189,E06000014,3,59,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013417
2.01E+12,461360,448180,-1.067052,53.926124,12,3,1,1,40124,7,0.018055556,189,E06000014,3,19,1,40,1,4,3,64,0,0,4,1,1,0,0,2,1,E01013365
2.02E+12,457472,455028,-1.124991,53.98813,12,3,2,1,21/07/2018,7,0.507638889,189,E06000014,3,19,6,20,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013432
2.01E+12,460060,449950,-1.0865,53.942183,12,3,1,1,40124,7,0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013414
2.01E+12,457760,450900,-1.121355,53.950982,12,3,2,1,40124,7,0.020833333,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,E01013441
2.01E+12,462490,446090,-1.050273,53.907207,12,3,3,2,13/07/2009,2,0.017361111,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,4,0,2,1,E01013450
2.01E+12,460460,451340,-1.080132,53.954628,12,3,3,2,16/07/2009,5,0.001388889,189,E06000014,3,1036,6,30,7,2,4,1227,0,0,4,2,2,0,0,1,1,E01013367
2.01E+12,461510,451330,-1.064135,53.954415,12,3,2,1,17/07/2009,6,0,189,E06000014,3,1079,6,30,9,4,6,0,0,0,1,2,2,0,0,1,1,E01013363
2.01E+12,460250,452500,-1.083103,53.965077,12,3,2,1,17/07/2009,6,0.013888889,189,E06000014,3,1036,6,30,7,2,3,1036,0,4,1,2,2,0,0,1,2,E01013366
2.01E+12,457560,452510,-1.124099,53.965473,12,3,2,2,17/07/2009,6,0,189,E06000014,3,59,6,30,9,4,6,0,0,0,1,2,2,0,0,1,1,E01013338
2.01E+12,459030,454300,-1.101349,53.981394,12,3,3,1,17/07/2009,6,0.019444444,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,7,2,0,0,1,1,E01013435
2.01E+12,459370,455670,-1.095898,53.993667,12,3,1,1,18/07/2009,7,0.017361111,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013431
2.01E+12,460130,451630,-1.085103,53.957273,12,3,2,1,15/07/2009,4,0,189,E06000014,4,1227,6,30,6,2,6,0,0,0,1,1,1,0,0,1,2,E01013415
2.01E+12,457750,450150,-1.121649,53.944243,12,3,1,1,19/07/2009,1,0.014583333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013359
2.01E+12,459980,451640,-1.087387,53.95738,12,3,1,1,19/07/2009,1,0.017361111,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013415
2.01E+12,461190,456690,-1.067936,54.002621,12,3,2,3,19/07/2009,1,0.013888889,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013407
2.01E+12,457760,450920,-1.121351,53.951162,12,3,2,1,20/07/2009,2,0.034722222,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013441
2.01E+12,457950,454750,-1.11773,53.98556,12,3,1,1,22/07/2009,4,0.015277778,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013432
2.01E+12,457590,452480,-1.123648,53.9652,12,3,2,1,24/07/2009,6,0.019444444,189,E06000014,3,59,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013338
2.01E+12,459780,455960,-1.089588,53.996226,12,3,2,1,27/07/2009,2,0,189,E06000014,3,1237,1,60,1,4,6,0,0,0,1,1,1,0,0,2,2,E01013407
2.01E+12,457530,454880,-1.12411,53.986775,12,3,2,1,27/07/2009,2,0.031944444,189,E06000014,3,1237,6,60,1,4,3,19,0,0,1,1,1,0,0,2,1,E01013432
2.01E+12,460050,452310,-1.086188,53.963393,12,3,1,1,28/07/2009,3,0.003472222,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013366
2.01E+12,461950,451990,-1.057297,53.960294,12,3,2,2,29/07/2009,4,0.027083333,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01013384
2.01E+12,462200,451280,-1.053632,53.953883,12,3,2,1,29/07/2009,4,0.03125,189,E06000014,3,1079,6,30,0,-1,-1,0,0,1,1,2,2,0,0,1,1,E01013403
2.01E+12,456830,451010,-1.135504,53.952073,12,3,2,1,30/07/2009,5,0.034722222,189,E06000014,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013442
2.01E+12,461750,451060,-1.060533,53.95196,12,3,3,1,31/07/2009,6,0.020833333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013363
2.01E+12,462660,456460,-1.04556,54.000378,12,3,4,2,31/07/2009,6,0.009722222,189,E06000014,3,1237,1,60,1,4,6,0,0,0,1,1,1,0,0,2,1,E01013409
2.01E+12,462640,451280,-1.046928,53.95383,12,3,2,4,39821,7,0.013888889,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013401
2.01E+12,459360,457600,-1.095675,54.011012,12,3,3,3,39821,7,0.003472222,189,E06000014,4,1363,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013377
2.02E+12,458626,449546,-1.108444,53.938736,12,3,2,2,20/08/2018,2,0.461805556,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013357
2.02E+12,459301,453072,-1.097481,53.970346,12,3,2,1,30/07/2018,2,0.590277778,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013346
2.01E+12,460350,451610,-1.081755,53.957068,12,3,1,1,39941,4,0.009722222,189,E06000014,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01013367
2.01E+12,459590,448310,-1.093978,53.927499,12,3,1,1,39972,5,0.002083333,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013340
2.01E+12,464970,451230,-1.011438,53.953094,12,3,2,2,40002,6,0.017361111,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013351
2.01E+12,459870,458490,-1.087718,54.018952,12,3,1,1,29/07/2009,4,0,189,E06000014,6,0,6,30,0,-1,-1,0,0,1,1,9,1,0,0,1,2,E01013377
2.01E+12,458850,449920,-1.104937,53.942052,12,3,2,2,40002,6,0.03125,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013357
2.01E+12,460730,451570,-1.075972,53.956664,12,3,2,1,40002,6,0.038194444,189,E06000014,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013367
2.02E+12,462657,455157,-1.0459,53.988687,12,3,2,1,25/07/2018,4,0.833333333,189,E06000014,6,0,1,50,1,4,6,0,0,0,1,1,1,0,0,1,2,E01013409
2.01E+12,461850,451420,-1.058936,53.955183,12,3,1,1,40033,7,0.027777778,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013400
2.01E+12,461520,452560,-1.063735,53.965467,12,3,2,2,40033,7,0.036111111,189,E06000014,6,0,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01013383
2.01E+12,453410,453870,-1.187113,53.97814,12,3,2,1,40064,1,0.017361111,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.01E+12,456840,451520,-1.135257,53.956656,12,3,2,1,40094,2,0.003472222,189,E06000014,4,1224,1,30,1,4,6,0,0,0,1,2,2,0,0,1,1,E01013337
2.01E+12,469510,450940,-0.942333,53.949899,12,3,2,3,40094,2,0.020833333,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013351
2.01E+12,459670,451660,-1.092107,53.957596,12,3,2,1,40125,3,0.034722222,189,E06000014,3,1036,6,30,9,4,6,0,0,4,1,1,1,0,0,1,1,E01013415
2.01E+12,457580,448970,-1.124461,53.933657,12,3,2,1,40155,4,0.034722222,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013355
2.01E+12,462570,451570,-1.047935,53.956445,12,3,2,1,40155,4,0.03125,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01013401
2.02E+12,461919,451785,-1.057837,53.958474,12,3,2,1,24/12/2018,2,0.002777778,189,E06000014,6,0,6,30,6,4,3,1079,0,0,4,1,1,0,0,1,1,E01013399
2.01E+12,461040,453390,-1.070885,53.972983,12,3,2,1,40155,4,0.013888889,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013382
2.01E+12,460410,451770,-1.080809,53.958498,12,3,1,1,13/08/2009,5,0.010416667,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013367
2.01E+12,459740,455890,-1.090212,53.995601,12,3,2,1,14/08/2009,6,0.003472222,189,E06000014,4,1363,1,30,1,4,3,1237,0,0,1,1,1,0,0,2,2,E01013431
2.01E+12,457370,450040,-1.127458,53.943297,12,3,1,1,14/08/2009,6,0.027083333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013448
2.01E+12,456880,454180,-1.134152,53.980556,12,3,2,1,16/08/2009,1,0.03125,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,4,1,0,0,2,1,E01013422
2.01E+12,466270,457900,-0.990182,54.012869,12,3,4,2,16/08/2009,1,0.036111111,189,E06000014,3,64,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,459990,451930,-1.087177,53.959985,12,3,2,1,17/08/2009,2,0.034722222,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,459460,455820,-1.094496,53.995005,12,3,2,4,17/08/2009,2,0.009027778,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013431
2.01E+12,459920,452410,-1.08815,53.964307,12,3,2,1,19/08/2009,4,0.010416667,189,E06000014,3,19,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,E01013366
2.01E+12,461050,448160,-1.071777,53.925981,12,3,1,2,19/08/2009,4,0.03125,189,E06000014,3,64,3,70,3,4,3,19,0,0,1,1,1,0,0,2,1,E01013365
2.01E+12,456790,454030,-1.135552,53.979218,12,3,3,1,19/08/2009,4,0.020833333,189,E06000014,3,1237,1,60,1,4,6,0,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,466240,457880,-0.990644,54.012693,12,3,2,2,19/08/2009,4,0.006944444,189,E06000014,3,64,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,456450,446730,-1.142083,53.913651,12,3,1,1,20/08/2009,5,0.013888889,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013424
2.01E+12,466060,450480,-0.994992,53.946216,12,3,1,1,21/08/2009,6,0.020833333,189,E06000014,4,1228,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013351
2.01E+12,460940,450980,-1.07289,53.951337,12,3,1,1,22/08/2009,7,0.003472222,189,E06000014,3,19,6,30,3,4,6,0,0,8,4,1,1,0,0,1,1,E01013364
2.01E+12,460440,451110,-1.080482,53.952564,12,3,2,1,22/08/2009,7,0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013415
2.01E+12,458840,448230,-1.105414,53.926866,12,3,1,2,22/08/2009,7,0.016666667,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013412
2.01E+12,461070,453110,-1.070483,53.970463,12,3,2,1,24/08/2009,2,0.020833333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013382
2.01E+12,460350,454010,-1.08128,53.978636,12,3,2,1,25/08/2009,3,0.039583333,189,E06000014,4,1363,6,40,8,4,-1,-1,0,0,1,1,1,0,0,2,1,E01013431
2.01E+12,460490,451340,-1.079675,53.954625,12,3,2,1,25/08/2009,3,0.005555556,189,E06000014,3,1036,6,30,1,4,6,0,0,5,1,1,1,0,0,1,1,E01013367
2.01E+12,460090,452200,-1.0856,53.9624,12,3,2,1,25/08/2009,3,0.006944444,189,E06000014,3,1036,6,30,3,4,6,0,0,5,1,2,2,0,0,1,1,E01013366
2.02E+12,465295,455704,-1.005557,53.993277,12,3,2,1,21/12/2018,6,0.552083333,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,2,2,E01013437
2.02E+12,464894,450938,-1.012684,53.950499,12,3,2,1,22/12/2018,7,0.629166667,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,460200,451140,-1.084133,53.952861,12,3,1,1,26/08/2009,4,0.024305556,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013418
2.01E+12,457770,450130,-1.121348,53.944061,12,3,2,1,27/08/2009,5,0.013888889,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013443
2.01E+12,462970,450590,-1.042042,53.947589,12,3,2,1,29/08/2009,7,0.020833333,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013378
2.01E+12,463030,460620,-1.039055,54.037718,12,3,1,1,30/08/2009,1,0,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01013438
